movie_idx,title,user_idx
224,Unhook the Stars (1996),219
848,Ponette (1996),219
680,Ma vie en rose (My Life in Pink) (1997),219
1398,Dangerous Beauty (1998),219
1001,Unzipped (1995),219
910,To Live (Huozhe) (1994),219
1419,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",219
605,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),219
1448,"Magic Hour, The (1998)",219
1556,"Reluctant Debutante, The (1958)",219
969,Ulee's Gold (1997),220
848,Ponette (1996),220
1646,They Made Me a Criminal (1939),220
1343,Welcome To Sarajevo (1997),220
1647,Marlene Dietrich: Shadow and Light (1996) ,220
1560,Nénette et Boni (1996),220
1053,"Ballad of Narayama, The (Narayama Bushiko) (1958)",220
1512,Legal Deceit (1997),220
1535,All Things Fair (1996),220
1628,Mirage (1995),220
942,Eat Drink Man Woman (1994),221
16,"Age of Innocence, The (1993)",221
498,Shadowlands (1993),221
1071,Ruby in Paradise (1993),221
582,"Kiss Me, Guido (1997)",221
782,Manny & Lo (1996),221
1207,I Can't Sleep (J'ai pas sommeil) (1994),221
1451,Gilligan's Island: The Movie (1998),221
1527,"Price Above Rubies, A (1998)",221
1579,Entertaining Angels: The Dorothy Day Story (1996),221
252,Alien: Resurrection (1997),222
1339,"Amityville Curse, The (1990)",222
921,Kama Sutra: A Tale of Love (1996),222
797,"Basketball Diaries, The (1995)",222
383,Mallrats (1995),222
749,Threesome (1994),222
1245,Fearless (1993),222
1643,Condition Red (1995),222
1511,Hostile Intentions (1994),222
1556,"Reluctant Debutante, The (1958)",222
408,Braveheart (1995),223
216,Pulp Fiction (1994),223
239,"Shawshank Redemption, The (1994)",223
156,"Fugitive, The (1993)",223
102,Terminator 2: Judgment Day (1991),223
189,"Godfather, The (1972)",223
101,Raiders of the Lost Ark (1981),223
311,Aliens (1986),223
256,Alien (1979),223
112,"Terminator, The (1984)",223
297,"Usual Suspects, The (1995)",224
220,Gone with the Wind (1939),224
111,In the Name of the Father (1993),224
125,Vertigo (1958),224
78,North by Northwest (1959),224
687,Cat on a Hot Tin Roof (1958),224
948,Fly Away Home (1996),224
855,Things to Do in Denver when You're Dead (1995),224
84,"Sword in the Stone, The (1963)",224
1579,Entertaining Angels: The Dorothy Day Story (1996),224
612,Wallace & Gromit: The Best of Aardman Animation (1996),225
220,Gone with the Wind (1939),225
503,Sleeper (1973),225
145,"Good, The Bad and The Ugly, The (1966)",225
317,Full Metal Jacket (1987),225
110,My Fair Lady (1964),225
687,Cat on a Hot Tin Roof (1958),225
888,"Deer Hunter, The (1978)",225
828,Giant (1956),225
915,"Big Blue, The (Grand bleu, Le) (1988)",225
47,Get Shorty (1995),226
22,Die Hard (1988),226
221,"Fish Called Wanda, A (1988)",226
351,Reservoir Dogs (1992),226
690,Cyrano de Bergerac (1990),226
377,Muriel's Wedding (1994),226
66,To Kill a Mockingbird (1962),226
186,"Philadelphia Story, The (1940)",226
569,Some Folks Call It a Sling Blade (1993),226
1532,The Deadly Cure (1996),226
612,Wallace & Gromit: The Best of Aardman Animation (1996),227
443,101 Dalmatians (1996),227
177,My Best Friend's Wedding (1997),227
407,Jane Eyre (1996),227
400,Michael Collins (1996),227
409,My Fellow Americans (1996),227
1067,"Associate, The (1996)",227
45,Beautiful Thing (1996),227
1417,"Visitors, The (Visiteurs, Les) (1993)",227
1579,Entertaining Angels: The Dorothy Day Story (1996),227
725,Patton (1970),228
137,Bonnie and Clyde (1967),228
225,"Streetcar Named Desire, A (1951)",228
58,"Boot, Das (1981)",228
753,"Man Who Would Be King, The (1975)",228
505,"Wild Bunch, The (1969)",228
949,Gigi (1958),228
440,Sophie's Choice (1982),228
488,Arsenic and Old Lace (1944),228
238,Singin' in the Rain (1952),228
428,Bringing Up Baby (1938),229
137,Bonnie and Clyde (1967),229
81,Miller's Crossing (1990),229
750,"Big Sleep, The (1946)",229
753,"Man Who Would Be King, The (1975)",229
763,Meet Me in St. Louis (1944),229
939,Touch of Evil (1958),229
496,Chinatown (1974),229
660,"Manchurian Candidate, The (1962)",229
1239,Faust (1994),229
1615,Twilight (1998),230
430,Bushwhacked (1995),230
1220,Ayn Rand: A Sense of Life (1997),230
1512,Legal Deceit (1997),230
1443,Sprung (1997),230
857,Losing Isaiah (1995),230
1566,Little City (1998),230
1644,Mat' i syn (1997),230
1632,B. Monkey (1998),230
1651,Sliding Doors (1998),230
1135,Maya Lin: A Strong Clear Vision (1994),231
421,Mary Shelley's Frankenstein (1994),231
986,Boxing Helena (1993),231
386,Killing Zoe (1994),231
270,It's My Party (1995),231
352,Tank Girl (1995),231
1400,Destiny Turns on the Radio (1995),231
1582,Shopping (1994),231
1503,Nemesis 2: Nebula (1995),231
1556,"Reluctant Debutante, The (1958)",231
105,"Quiet Man, The (1952)",232
187,Leave It to Beaver (1997),232
995,That Darn Cat! (1997),232
610,How to Make an American Quilt (1995),232
815,Anna Karenina (1997),232
1445,Land Before Time III: The Time of the Great Giving (1995) (V),232
1430,"Man in the Iron Mask, The (1998)",232
1608,Angel Baby (1995),232
1586,Chairman of the Board (1998),232
1628,Mirage (1995),232
1006,Kids in the Hall: Brain Candy (1996),233
371,Swingers (1996),233
487,Marvin's Room (1996),233
355,Trainspotting (1996),233
739,"Young Poisoner's Handbook, The (1995)",233
1114,Othello (1995),233
397,Great Expectations (1998),233
287,Trees Lounge (1996),233
722,Chungking Express (1994),233
1308,King of the Hill (1993),233
838,Telling Lies in America (1997),234
641,Half Baked (1998),234
1433,Mercury Rising (1998),234
1427,Commandments (1997),234
1409,Full Speed (1996),234
1421,Gang Related (1997),234
1292,Palmetto (1998),234
1406,"Bewegte Mann, Der (1994)",234
1465,Hugo Pool (1997),234
1600,"Substance of Fire, The (1996)",234
39,French Twist (Gazon maudit) (1995),235
534,Welcome to the Dollhouse (1995),235
566,Moll Flanders (1996),235
1316,Kansas City (1996),235
739,"Young Poisoner's Handbook, The (1995)",235
675,If Lucy Fell (1996),235
1123,I Shot Andy Warhol (1996),235
977,Stealing Beauty (1996),235
1646,They Made Me a Criminal (1939),235
1558,American Buffalo (1996),235
125,Vertigo (1958),236
21,Sabrina (1954),236
475,Rebel Without a Cause (1955),236
541,"Third Man, The (1949)",236
384,Laura (1944),236
795,"39 Steps, The (1935)",236
496,Chinatown (1974),236
660,"Manchurian Candidate, The (1962)",236
533,Shall We Dance? (1937),236
766,"Band Wagon, The (1953)",236
390,Quiz Show (1994),237
817,Private Benjamin (1980),237
65,Young Guns (1988),237
299,Like Water For Chocolate (Como agua para chocolate) (1992),237
746,Tombstone (1993),237
900,Escape from New York (1981),237
733,Farewell My Concubine (1993),237
1060,"Month by the Lake, A (1995)",237
418,Hamlet (1996),237
1092,Young Guns II (1990),237
566,Moll Flanders (1996),238
960,Gattaca (1997),238
1,L.A. Confidential (1997),238
451,Stalingrad (1993),238
1489,Daniel Defoe's Robinson Crusoe (1996),238
853,Something to Talk About (1995),238
18,Just Cause (1995),238
419,Faithful (1996),238
1397,Love in the Afternoon (1957),238
1507,"Wedding Gift, The (1994)",238
31,"Silence of the Lambs, The (1991)",239
361,Psycho (1960),239
730,Raging Bull (1980),239
154,"Birds, The (1963)",239
137,Bonnie and Clyde (1967),239
58,"Boot, Das (1981)",239
888,"Deer Hunter, The (1978)",239
754,"Killing Fields, The (1984)",239
505,"Wild Bunch, The (1969)",239
160,Cape Fear (1962),239
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",240
1232,Heavy (1995),240
989,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",240
1354,"Queen Margot (Reine Margot, La) (1994)",240
1155,Burnt By the Sun (1994),240
910,To Live (Huozhe) (1994),240
802,Mediterraneo (1991),240
1592,"Savage Nights (Nuits fauves, Les) (1992)",240
1385,Kim (1950),240
1647,Marlene Dietrich: Shadow and Light (1996) ,240
842,Deconstructing Harry (1997),241
1181,Deep Rising (1998),241
1325,Traveller (1997),241
1000,Dark City (1998),241
570,She's So Lovely (1997),241
1120,"Sweet Hereafter, The (1997)",241
1098,"Big Lebowski, The (1998)",241
1315,Wild Things (1998),241
813,Stuart Saves His Family (1995),241
1270,Cronos (1992),241
389,Babe (1995),242
367,Monty Python and the Holy Grail (1974),242
311,Aliens (1986),242
356,GoodFellas (1990),242
307,"Blues Brothers, The (1980)",242
359,"Godfather: Part II, The (1974)",242
506,Unforgiven (1992),242
166,When Harry Met Sally... (1989),242
57,E.T. the Extra-Terrestrial (1982),242
763,Meet Me in St. Louis (1944),242
297,"Usual Suspects, The (1995)",243
94,Taxi Driver (1976),243
216,Pulp Fiction (1994),243
260,Citizen Kane (1941),243
492,"Clockwork Orange, A (1971)",243
571,Apocalypse Now (1979),243
356,GoodFellas (1990),243
361,Psycho (1960),243
174,Casablanca (1942),243
108,Annie Hall (1977),243
902,"Daytrippers, The (1996)",244
1354,"Queen Margot (Reine Margot, La) (1994)",244
910,To Live (Huozhe) (1994),244
1646,They Made Me a Criminal (1939),244
843,Once Were Warriors (1994),244
782,Manny & Lo (1996),244
1535,All Things Fair (1996),244
1575,Lamerica (1994),244
1579,Entertaining Angels: The Dorothy Day Story (1996),244
1677,Mamma Roma (1962),244
1648,Shadows (Cienie) (1988),245
1511,Hostile Intentions (1994),245
1335,Tigrero: A Film That Was Never Made (1994),245
1368,"Promise, The (Versprechen, Das) (1994)",245
1645,Careful (1992),245
1524,"Vie est belle, La (Life is Rosey) (1987)",245
1657,Pharaoh's Army (1995),245
1521,"Hungarian Fairy Tale, A (1987)",245
1633,"Death in the Garden (Mort en ce jardin, La) (1956)",245
1470,Terror in a Texas Town (1958),245
133,"Postino, Il (1994)",246
529,"Nightmare Before Christmas, The (1993)",246
148,Big Night (1996),246
492,"Clockwork Orange, A (1971)",246
730,Raging Bull (1980),246
235,Nikita (La Femme Nikita) (1990),246
195,Pink Floyd - The Wall (1982),246
512,Secrets & Lies (1996),246
982,"Treasure of the Sierra Madre, The (1948)",246
754,"Killing Fields, The (1984)",246
734,Clerks (1994),247
822,Rosencrantz and Guildenstern Are Dead (1990),247
967,Castle Freak (1995),247
109,Swimming with Sharks (1995),247
388,"Great White Hype, The (1996)",247
1195,Bad Taste (1987),247
640,"Die xue shuang xiong (Killer, The) (1989)",247
1401,Alphaville (1965),247
1438,Suture (1993),247
1487,Romper Stomper (1992),247
148,Big Night (1996),248
317,Full Metal Jacket (1987),248
235,Nikita (La Femme Nikita) (1990),248
475,Rebel Without a Cause (1955),248
541,"Third Man, The (1949)",248
581,"Great Dictator, The (1940)",248
697,Ran (1985),248
939,Touch of Evil (1958),248
1047,M (1931),248
1532,The Deadly Cure (1996),248
454,East of Eden (1955),249
884,All About Eve (1950),249
384,Laura (1944),249
828,Giant (1956),249
859,Picnic (1955),249
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",249
508,Raise the Red Lantern (1991),249
1532,The Deadly Cure (1996),249
1481,Aparajito (1956),249
1571,Some Mother's Son (1996),249
121,Pump Up the Volume (1990),250
1354,"Queen Margot (Reine Margot, La) (1994)",250
255,Afterglow (1997),250
910,To Live (Huozhe) (1994),250
1032,Street Fighter (1994),250
1417,"Visitors, The (Visiteurs, Les) (1993)",250
1533,Naked in New York (1994),250
1406,"Bewegte Mann, Der (1994)",250
1523,"Object of My Affection, The (1998)",250
1575,Lamerica (1994),250
379,Priest (1994),251
574,Three Colors: Red (1994),251
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",251
137,Bonnie and Clyde (1967),251
475,Rebel Without a Cause (1955),251
592,Local Hero (1983),251
603,"Blue Angel, The (Blaue Engel, Der) (1930)",251
535,"Thin Blue Line, The (1988)",251
508,Raise the Red Lantern (1991),251
517,Koyaanisqatsi (1983),251
735,Short Cuts (1993),252
295,Down by Law (1986),252
505,"Wild Bunch, The (1969)",252
384,Laura (1944),252
811,The Innocent (1994),252
535,"Thin Blue Line, The (1988)",252
1337,Blood Beach (1981),252
1313,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",252
700,"Life Less Ordinary, A (1997)",252
1618,Temptress Moon (Feng Yue) (1996),252
185,12 Angry Men (1957),253
66,To Kill a Mockingbird (1962),253
110,My Fair Lady (1964),253
21,Sabrina (1954),253
657,Gandhi (1982),253
754,"Killing Fields, The (1984)",253
440,Sophie's Choice (1982),253
1016,Philadelphia (1993),253
418,Hamlet (1996),253
1628,Mirage (1995),253
942,Eat Drink Man Woman (1994),254
330,Three Colors: Blue (1993),254
428,Bringing Up Baby (1938),254
818,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",254
1266,Audrey Rose (1977),254
1337,Blood Beach (1981),254
508,Raise the Red Lantern (1991),254
1071,Ruby in Paradise (1993),254
843,Once Were Warriors (1994),254
1355,Angel and the Badman (1947),254
1493,"Letter From Death Row, A (1998)",255
1519,Night Flier (1997),255
1602,Rough Magic (1995),255
1617,Nothing Personal (1995),255
1661,"Brother's Kiss, A (1997)",255
1634,Ripe (1996),255
1669,"Next Step, The (1995)",255
1654,Wedding Bell Blues (1996),255
1612,MURDER and murder (1996),255
1663,Tainted (1998),255
138,Red Rock West (1992),256
735,Short Cuts (1993),256
520,Romeo Is Bleeding (1993),256
234,Kicking and Screaming (1995),256
349,Devil in a Blue Dress (1995),256
388,"Great White Hype, The (1996)",256
1120,"Sweet Hereafter, The (1997)",256
127,Blue Sky (1994),256
1400,Destiny Turns on the Radio (1995),256
1631,Sweet Nothing (1995),256
1646,They Made Me a Criminal (1939),257
988,Delta of Venus (1994),257
1345,Carmen Miranda: Bananas Is My Business (1994),257
1423,Babyfever (1994),257
1242,"Very Natural Thing, A (1974)",257
1291,"Walk in the Sun, A (1945)",257
1643,Condition Red (1995),257
1476,Touki Bouki (Journey of the Hyena) (1973),257
1657,Pharaoh's Army (1995),257
1521,"Hungarian Fairy Tale, A (1987)",257
1486,Amityville 3-D (1983),258
967,Castle Freak (1995),258
1648,Shadows (Cienie) (1988),258
1655,To Cross the Rubicon (1991),258
1431,"Man from Down Under, The (1943)",258
1557,Quartier Mozart (1992),258
1476,Touki Bouki (Journey of the Hyena) (1973),258
1657,Pharaoh's Army (1995),258
1484,"I, Worst of All (Yo, la peor de todas) (1990)",258
1545,"Invitation, The (Zaproszenie) (1986)",258
243,Ulee's Gold (1997),259
346,"Ice Storm, The (1997)",259
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",259
568,Everyone Says I Love You (1996),259
751,Boogie Nights (1997),259
744,Oscar & Lucinda (1997),259
466,"Fast, Cheap & Out of Control (1997)",259
1078,Four Days in September (1997),259
1425,"Good Man in Africa, A (1994)",259
1579,Entertaining Angels: The Dorothy Day Story (1996),259
269,Starship Troopers (1997),260
909,3 Ninjas: High Noon At Mega Mountain (1998),260
1017,Spice World (1997),260
1042,Blues Brothers 2000 (1998),260
1513,Two or Three Things I Know About Her (1966),260
1468,Pushing Hands (1992),260
1254,Bloodsport 2 (1995),260
1273,Ill Gotten Gains (1997),260
1464,Buddy (1997),260
1608,Angel Baby (1995),260
346,"Ice Storm, The (1997)",261
251,Mother (1996),261
331,Crash (1996),261
4,Jackie Brown (1997),261
1384,U.S. Marshalls (1998),261
1444,"Big Bang Theory, The (1994)",261
1274,"Other Voices, Other Rooms (1997)",261
1512,Legal Deceit (1997),261
1481,Aparajito (1956),261
1579,Entertaining Angels: The Dorothy Day Story (1996),261
184,Wag the Dog (1997),262
554,"Wedding Singer, The (1998)",262
500,Smoke (1995),262
271,Once Upon a Time in America (1984),262
109,Swimming with Sharks (1995),262
1646,They Made Me a Criminal (1939),262
1369,Nothing to Lose (1994),262
164,Clockers (1995),262
1242,"Very Natural Thing, A (1974)",262
1291,"Walk in the Sun, A (1945)",262
133,"Postino, Il (1994)",263
1069,Antonia's Line (1995),263
408,Braveheart (1995),263
725,Patton (1970),263
29,Jaws (1975),263
512,Secrets & Lies (1996),263
1005,"Body Snatcher, The (1945)",263
454,East of Eden (1955),263
1168,For Whom the Bell Tolls (1943),263
673,Paths of Glory (1957),263
231,Jurassic Park (1993),264
347,Indiana Jones and the Last Crusade (1989),264
474,Star Trek IV: The Voyage Home (1986),264
331,Crash (1996),264
85,Bean (1997),264
353,Fallen (1998),264
801,In the Line of Fire (1993),264
881,Scream 2 (1997),264
1027,Keys to Tulsa (1997),264
1579,Entertaining Angels: The Dorothy Day Story (1996),264
432,Mighty Aphrodite (1995),265
770,Smilla's Sense of Snow (1997),265
512,Secrets & Lies (1996),265
691,Deceiver (1997),265
562,Microcosmos: Le peuple de l'herbe (1996),265
643,"Crucible, The (1996)",265
1313,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",265
786,Man of the Year (1995),265
588,Georgia (1995),265
897,Bread and Chocolate (Pane e cioccolata) (1973),265
904,Eddie (1996),266
1004,Sliver (1993),266
1070,Virtuosity (1995),266
1242,"Very Natural Thing, A (1974)",266
1291,"Walk in the Sun, A (1945)",266
1583,Harlem (1993),266
1380,Killer: A Journal of Murder (1995),266
1157,"Fear, The (1995)",266
1556,"Reluctant Debutante, The (1958)",266
1673,Nobody Loves Me (Keiner liebt mich) (1994),266
0,Kolya (1996),267
863,In the Company of Men (1997),267
491,"Full Monty, The (1997)",267
289,"English Patient, The (1996)",267
969,Ulee's Gold (1997),267
346,"Ice Storm, The (1997)",267
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",267
807,"Wings of the Dove, The (1997)",267
681,Midnight in the Garden of Good and Evil (1997),267
343,"Smile Like Yours, A (1997)",267
905,Around the World in 80 Days (1956),268
593,"Little Princess, A (1995)",268
991,Safe (1995),268
1422,Best Men (1997),268
957,Fresh (1994),268
1051,"Women, The (1939)",268
1397,Love in the Afternoon (1957),268
1482,"Next Karate Kid, The (1994)",268
1371,"Joy Luck Club, The (1993)",268
1677,Mamma Roma (1962),268
1354,"Queen Margot (Reine Margot, La) (1994)",269
255,Afterglow (1997),269
1492,"Secret Agent, The (1996)",269
286,"Scout, The (1994)",269
1455,"Cure, The (1995)",269
1471,Carpool (1996),269
398,"Line King: Al Hirschfeld, The (1996)",269
1603,Men With Guns (1997),269
1675,Getting Away With Murder (1996),269
1593,Small Faces (1995),269
64,"Brothers McMullen, The (1995)",270
330,Three Colors: Blue (1993),270
138,Red Rock West (1992),270
1107,Paris Is Burning (1990),270
1047,M (1931),270
586,Bullets Over Broadway (1994),270
1056,Night on Earth (1991),270
63,"City of Lost Children, The (1995)",270
